,rate,user,comment,comment_time,helpful
585,5 stars,dhanraj pls,"Compared to DS AMAZON QUICKVIEW & Helium 10, This extension provides some useful information while doing niche research. where helium10 provides payment for some features. This provides the same features and is even better than helium10 for free. Also, it provides coupons for the products I purchase. Overall, it's great tool for doing niche research.

Thanks A2D & Buyhatke for this.",2023-12-19,
586,5 stars,naveen v,it was an amazing experience to use buyhatke in my online shopping it saves much of my time and money the price drops and highs of an product is very transparent and clear to the users of buyhatke an another useful website for the online shoppers,2023-12-19,
587,4 stars,Shiyam Krishna,"Overall, it's quick, responsive, and easy to use, and the price alerts are nice and easy to follow. It will be even easier to search for offers on shoes, glasses, or other things with a tag rather than using the search box. However, this is not required. Some people will find it helpful to have deals on specific shopping site they want to use. If the side bar is movable, that will be very helpful.",2023-12-19,
588,4 stars,Ashwin Harikrishnan,"Buyhatke simplifies online shopping with its Price graph, aiding informed purchases. Comparing prices effortlessly across platforms and receiving price alerts for discounts is fantastic. However accessing more extended historical data would enhance decision-making. Improving UI design could broaden its utility. Despite this, Buyhatke remains an indispensable tool, making shopping efficient and smarter. Thanks to A2D",2023-12-19,
589,4 stars,Surendar K,"Before this, if we take any link of application to use it, the link does not come up to check the price, but this application has nothing like that till now and until we use it, auto coupon is detector is very usefull, it is very good and useful. I saw this when I bought a phone.  So this is ok... TQ DO A2D",2023-12-18,
590,4 stars,Arun Ar,really useful during festival times,2023-12-18,
591,5 stars,jagan prince,this xtention very usefull,2023-12-18,
592,4 stars,Vs Ragul,,2023-12-18,
593,5 stars,Kumaresan G,Really useful for this extension but we need better UI designs,2023-12-18,
594,5 stars,SARAVANAN SIVAKUMAR,"I loved this extention, it is very useful to me purchasing products in onine websites but i want this extention mobile version also that only a my opinion abou
t this extention otherwise this is wonderful extention",2023-12-18,
595,5 stars,Sheenu Balaji,"1. User Interface need some improvement.
2. When I click "" Set Price"", it shows"" High chance of price drop, You can wait for price to fail""
        * I have a another feature/option like "" User can set price margin by manually typing the price amount.
             ex: the product value is 1000.
                 the lowest price drop amount is 800.
                       If I fix a margin amount rs.500 to that product., it will show when the actual price/offered price should be at the margin r... Show more",2023-12-18,
596,5 stars,Logesh waran,Very Good extension for purchasing in flipkart,2023-12-18,
597,5 stars,Mukesh,"This extension exactly satisfy my needs. As an improvement, I would say you can decrease the y-axis range for price chart that you show. For example, If you look at the price chart for a TV, it starts from 0 to maximum price of TV(60k). If I want to see the dip of the prices, it is difficult for me to find the dips as the range is long. So you can set the range as [lowest price - 1000] to [1000 + highest price], this will help to understand the dips quickly just by a glance.",2023-12-17,
598,4 stars,Benny Britto,"Idea was good, its my opinion 
1.There is no video how to use the buyhatke extension. 
2. but tell Ui design not good, the color not matched design, improved design and color
3. there is some button is not working 
ex: overview/ more info",2023-12-17,
599,5 stars,Z O R O,"Yo Buyhatke Crew,

What's good? Just wanted to drop some feedback on your extension, you feel me?

First off, big ups for the dope features. That price check thing is straight fire. It's been saving me mad cash and time, real talk. No more hustlin' through a bunch of sites – it's all right there.

Them real-time price drop alerts? A game-changer, for real. The notifications come in clutch, keepin' me in the loop on them sweet deals. It's like having a shopping sidekick looking out for me.

UI... Show more",2023-12-17,
600,5 stars,Praveena Rajan,"Hello !
       I used Buyhatke to purchased product in amazon and flipkart. It was very helpful to me 
I want to give some feedback about the website 
   1.Try some animation content in your website.
   2. Make other languages to get easy to understand for the customers.
   3. Try to add the camera access to take picture the project and it get easily searched by the other websites and give a various price graph around all the apps. it is very easy to compare the products with various websites... Show more",2023-12-17,
601,5 stars,tamil op,it is a best extention i ever used,2023-12-17,
602,4 stars,4307 Mohammed Thayyab A.R,good,2023-12-17,
603,5 stars,Pranesh Vasanth D20CA064,"Good to see the Price graph , easy to use 
Waited and bought a watch for few hundreds low
 Aslo Notifies the Price Drop Time Which is Very Helpfull to Save a Few Bucks!!!",2023-12-17,
604,5 stars,jaswanth reddy 67,buyhatke is the best platform to save money .u can buy 50000 rupees product on only 5000 rupee.it is best money saning platform in the world.you can save monet also earn money with this platform.it is very useful platform and also very safest platform.you can purchase a 500000 rupees gaming pc in just in around 1 lakh when u are starten using buyhatke.any person can became rich with buyhatke.there is many adventages like earning money and saving money by online shopping.the money will be not ... Show more,2023-12-17,
605,5 stars,CO Virus,good page nice price alert updates,2023-12-17,
606,5 stars,Praveen Kumar,clean interface even though my pc is low end struggling to open other exensions this extension is lightweight it running smoothly thanks for a2d suggestion.,2023-12-17,
607,4 stars,Thowfiq,"BuyHakte, a Chrome extension, revolutionizes the way you shop online. Its unobtrusive integration into your browser brings forth a world of price comparisons and trend analyses. The interface is intuitive, presenting detailed price histories and real-time comparisons effortlessly. This historical data empowers users to make informed decisions, while the instant comparison feature saves time and money. Setting price alerts adds another layer of convenience, ensuring you never miss out on a fav... Show more",2023-12-17,
608,5 stars,Raja Mohamed Samsudeen,"Very useful extension.  I can easily track the price history with in a single second.  But i can't compare the prize rate easily.  For example, if i search a product in amazon and then open other selling website like flipkart to find the prize history separately. 
I suggestion to add comparison option (features) in Buyhatke extension.",2023-12-16,
609,5 stars,Dhiran P N B,"Excellent chrome extension, yet to face any bugs. If there's any I will update it in this review",2023-12-16,
610,5 stars,kavibharathi M,This extension is really helpful to see the price history of a product and it also have the option to predict the price drop in future. It also shows the coupons and offers available on the site which is super helpful. And it also having a option to alert users when the price of the product is reduced.,2023-12-16,
