,rate,user,comment,comment_time,helpful
1524,5 stars,Mike,"dam son, this thing works fast and when others like Honey don't. that's saying something imo",2021-04-24,
1525,4 stars,Vera Mabry,it was very easy to find everything i need to order,2021-04-24,
1526,5 stars,Matt Jones,"Hey, $9 is $9! I'll take it. Thanks, Cently!",2021-04-24,
1527,5 stars,Alaa Mohammed,Amazing tool,2021-04-24,
1528,5 stars,Barbara Carcich,"Did not expect much from ""Cently"" but was pleasantly suprised to save $20.00+ on my ordert.  I suggest you try it.  Made my day.",2021-04-24,
1529,5 stars,A Chrome Web Store user,Love using it...because who doesn't love to save money.,2021-04-23,
1530,5 stars,James Gibbs,"I didn't know about the coupon until checkout for my fav vitamins, all of a sudden   
 ""BAM"" I saved $23.45 !! What the heck, that's AWESOME, IF you don't use CENTLY you aren't shopping right ! Thank You CENTLY. Love you folks....",2021-04-22,
1531,5 stars,Joanne Pan,"It gave me a coupon code for a website I don't often frequent, and gave me a discount for something I thought was already the lowest price.",2021-04-22,
1532,5 stars,Barbara Clark,I just saved $10.21 -- love it!!,2021-04-22,
1533,5 stars,Joey Hinshaw Ondrak,I have only used it a couple of times but it is easy and definitely saving me money so far!,2021-04-22,
1534,5 stars,Selim Tüylü,"Satın alım esnasında, en uygun olan indirim kuponunu otomatik olarak uyguluyor.",2021-04-22,
1535,5 stars,Isaac Schrader,Bought a Dr. Squatch order for $61 instead of the original $77 checkout price. Awesome service,2021-04-22,
1536,5 stars,Jose Protko,Absolutely awesome and makes so much cents especially as they turn into USDees!,2021-04-21,
1537,5 stars,DragRacerX,I saw the Cently Pop-Up window & clicked it. I was HIGHLY doubtful it would find anything for this website. MUCH to my amazement it found a code & saved me 10% on a $65 item!,2021-04-20,
1538,5 stars,Glynis Clark,"How fantastic, just run the app. and 'boom'' a discount code is found! How exciting is that ? I am so happy that this suggested app. came up.",2021-04-20,
1539,5 stars,Roya Lloyd,Just saved money on my first try!  $12 on a $50 order.  WORTH IT!,2021-04-20,
1540,4 stars,Atena Danner,Helps me get discounts that Honey doesn't. Super helpful.,2021-04-20,
1541,5 stars,Molly Squire Hanson,was a cheap little part. i still got a discount. yay!,2021-04-20,
1542,5 stars,Alexander Mietlinski,First time I used it.  It is amazing.  Saved me $30.00.  WOW!!!!,2021-04-20,
1543,5 stars,A Chrome Web Store user,"Nice to save a little money here and there, and this app seems to deliver on savings! I just got it so I'll know more about how it performs and functions in about a month and will try to do an updated review at that time. For now though, so far so good -  recommended to anyone that likes to stretch their money!",2021-04-20,
1544,4 stars,Ami Smith,"Always love a deal. Don't always love pop ups, but that's the price you pay, I suppose. Worth it.",2021-04-20,
1545,5 stars,SUMOULI KUNDU,"Amazing!!!!!! Thanks for the 20 percent savings! TBH, since I am a shopaholic, I am always in touch with shopping websites, discounts, etc. So, being the critic that I am, I must say, CENTLY, did an amazing job! It does this amazing algorithm to optimize the best discounts for you, that even you are not aware of. I have a lot of similar extensions, but CENTLY is the best! Thank you!",2021-04-19,
1546,5 stars,Ricki Pagano,very helpful with just a click of a button and dont worry about forgetting because when it comes to checkout time the cently pops up ! awesome,2021-04-19,
1547,5 stars,Bree C,It saved me over $50 one a single purchase.,2021-04-19,
1548,5 stars,Nancy Hakala,"Cently saved me over $9 on an order. Thank you, Cently!",2021-04-18,
1549,5 stars,Donnie Higgins III,the best money saving app around.,2021-04-18,
1550,5 stars,Hal228 Lin,This popped up scanned for coupons found one and saved me 15 all without clicking on a thing sweet haha.,2021-04-18,
1551,5 stars,Eileen Hock,Love this wonderful service! It's saved me a lot of money.,2021-04-18,
1552,5 stars,Linda D Smith (Utah Bankruptcy),Best deal ever! I was shocked actually at how much this took off my bill. Thanks,2021-04-18,
1553,5 stars,Tuan Nguyen,Very convenient and easy to use.  I just saved $25 off of $150 purchase.  Thank you.,2021-04-18,
1554,5 stars,Vicky Bair,I order from Great Lakes Gelatin every four months.  Its great when a coupon code applies.  This last order I saved $14.79 on my 8 lb bag of Collagen!!!!,2021-04-18,
1555,5 stars,romy davis,rien a redire. c'est génial,2021-04-18,1 person found this review to be unhelpful
1556,5 stars,Haggie Gee,Saved almost $7!,2021-04-17,
1557,5 stars,Dean McBride,Save me 10 bucks on a $35 pizza order!,2021-04-17,
1558,5 stars,Stanton McCandlish,"It works.  It's good to have Honey and several others as well, as none of them are aware of EVERY coupon code. Just run through all of them at checkout time for the best deal at numerous e-shops.",2021-04-16,
1559,4 stars,Isa Dean,I love when it saves me money!,2021-04-16,
1560,5 stars,Peggi Iebba,Saved me $17.70 just like that!  Thanks!,2021-04-16,
1561,5 stars,Rania Tariq,"CENTLY IS AWESOMEEE.
Its saves alot of time and finds u codes tht work in less than a minute. I was skeptical at first but its amazing and im happy tht i added it to chrome :)",2021-04-16,
1562,5 stars,Lisa Carson,This app is great save me over 70 dollars on my purchase,2021-04-16,
1563,5 stars,Chimera D'Andreas,This will be perfect for my shopping!,2021-04-16,
1564,5 stars,Pat Casey,Great to have this check for discounts on all my online purchases.,2021-04-16,
1565,5 stars,Barb Shepard,Just saved me $10.00!  Very nice App!,2021-04-16,
1566,5 stars,Jennifer Ratcliffe,"I've never had an issue with this extension, and it's been helpful and has saved me money several times; discounts I didn't know were out there!  
Thanks Cently!",2021-04-15,
1567,4 stars,Laura Matter,Thanks Cently! Saved 16.00 on a 55.00  item. Not bad!,2021-04-15,
1568,5 stars,daniel branson,Totally worth it! Great app.,2021-04-15,
1569,5 stars,William Harding,Saved 10 percent on a discount I was unaware of Thanks,2021-04-15,
1570,5 stars,Loser_Town,Wayyyyyyyyyyyyyyy better than honey,2021-04-15,
1571,5 stars,Jill Chessen,SO easy and saved me $26!!!!  Yahoo!,2021-04-15,
1572,5 stars,Jesse Filoteo,"Alright, you got me- I love it. I don't normally review extensions, but I saved $14 on my business card order from moo which is basically like covering tax and shipping. Highly recommend",2021-04-14,
1573,5 stars,Samantha Morrison,FIRST TIME USING IT AND THEY SAVE ME TEN DOLLARS,2021-04-14,
1574,5 stars,Shane Hall,Found a discount code that even Honey couldnt find. Super sweet!,2021-04-14,
1575,5 stars,Joe Shaw,Saved a bunch. Thanks,2021-04-14,
1576,5 stars,Carli O'Dell,Cently came up with a coupon and saved me money when honey could'nt. Love it!,2021-04-14,
1577,5 stars,slay it honestly- justine seitz,"Ok so we have used the ""other"" money back extension BUT THIS IS A TRUE MONEY SAVER!! I  have saved $5 here and there on different purchases with codes and it takes seconds! Plus...cash back!! 
Just download it already~ it does all the work and it is so worth the few seconds to download it!!
Do IT!!!",2021-04-14,1 out of 2 people found this helpful
1578,5 stars,Suzanne Lopez,Unexpectedly just saved about $10 on an order. I'm happy!!,2021-04-14,
1579,5 stars,Paysh J,"love it, really saves you money!!",2021-04-13,
1580,5 stars,open vetdoc,I get discounts on items without even trying.,2021-04-13,
1581,5 stars,H Brazil,Constantly saving money thanks to Cently! It works a lot!,2021-04-13,
1582,5 stars,Dyan Maxine,Cently has unexpectedly saved me money on a few purchases! So glad I added it.,2021-04-13,
1583,5 stars,Cheri Minor,"When all the other, ""save money"" apps said I had the better price, and then here comes cently.  Cently saved me right at $11.00 on my room.  That was great!",2021-04-13,
1584,4 stars,Jaime Gamboa,"any discount is AWESOME BABY !!!!!!!!!!!
Getcha some !!",2021-04-13,
1585,5 stars,Emily Huttash,So quick and easy! I LOVE a great deal!  10% off was a welcome surprise when I didn't want to have to buy a replacement part in the first place.,2021-04-13,
1586,5 stars,Laurie Ventura,Love it!  Thanks!,2021-04-12,
1587,5 stars,Nancy Dooley,it finds coupons and saves me money all the time.,2021-04-12,
1588,5 stars,Charles B. Coughlin,Didn't even know this existed. Saved me money with no effort on my part,2021-04-12,
1589,5 stars,Rachel Huffman Wortman,"Easy, saved with first order!!!",2021-04-12,
1590,5 stars,Jay Gillis,Thanks for the saving,2021-04-11,
1591,3 stars,Angie Bolland,Cently keeps saving me money!,2021-04-11,
1592,5 stars,Stephanie J,thanks Cently,2021-04-11,
1593,5 stars,Yan Hakobyan,Save me $19 today. Cant complain I guess haha!,2021-04-10,
1594,5 stars,Angeligue Adams,OMG this was so easy to add to my pc andit actually works!!!! love it,2021-04-10,
1595,5 stars,Cristina Adimari,"Automatically popped up when I was checking out, I clicked on it, and it was able to save me $30! 
I'll literally use this every time I shop online from now on",2021-04-09,
1596,5 stars,Mellody Horchem,"I love this! As a college student, it honestly saves me so much more money. I love seeing the numbers go down lol. :)",2021-04-09,
1597,5 stars,Ronnie Ulmer,this is great  I like cently,2021-04-09,
1598,5 stars,Denise Clarity,"I can't believe it.  Cently saved me money, and all I had to do was add the extension.",2021-04-09,
1599,5 stars,Enrique Suarez,I had 3 different coupon services and this one consistently finds the best coupon codes. Good job.,2021-04-09,
1600,5 stars,Adam Simms,"Altogether Cently has helped me save a ton of money I wouldn't have otherwise. Really intuitive and easy to use, it does everything for you.",2021-04-09,
1601,5 stars,Lisa Lewis Hoeflich,"Juat saved me almost $50 on a pretty small order, about 20% savings!",2021-04-07,
1602,5 stars,MemorableYarns,Saving money daily,2021-04-07,
1603,5 stars,Johnny J,Works great and saves me a lot,2021-04-07,
1604,5 stars,G Brooks,"Did not expect to save 10% on an order, and I did! Nice!",2021-04-06,
1605,5 stars,Ryfo Lamf,Saving money all over the place! I recommend!,2021-04-06,
1606,5 stars,Karen Toups,I am always pleasantly surprised! I don't even know I have a savings until I click and it tells me! Fantastic!!,2021-04-06,
1607,5 stars,The Child Support Hustle,I LOVE saving $$$ when I least expect it.  Great app. Thanks!,2021-04-06,
1608,5 stars,Carolyn Hall,Saves me money on almost every order!,2021-04-06,
1609,5 stars,jerry mega,"what a money saver, thanks cently!",2021-04-06,
1610,5 stars,Colleen Magee,Excellent!!  Saved me 20.00 and free shipping I didnt know about.,2021-04-06,
1611,5 stars,Hasnain Ahmed,Amazing Extension,2021-04-06,
1612,5 stars,Kathi Anderson,"Love saving money,thank you!",2021-04-05,
1613,5 stars,Jennifer Leming,Saved $17 or 10% on a Bulk Supplements website that only advertised 5% discount! Love Cently!,2021-04-05,
1614,4 stars,Karen Martin,"I just saved $20 on my order.  Was I surprised.  Thanks, Cently!!!",2021-04-05,
1615,5 stars,DeWayne Keith,Saved me almost $90 at Ruggable! Those rugs aren't cheap but are great options for pet owners. Every penny saved helps!,2021-04-05,
1616,5 stars,goddess petina,saves me lots of money!!!!,2021-04-05,
1617,5 stars,Madge Pirie,Suddenly I saved $44 on my order. That made my day!,2021-04-04,
1618,5 stars,VHV payson,"Quite amazing, simply ran and it input. No Copy/Paste and it was easy. Appreciate the help for all my online requirements!",2021-04-04,
1619,5 stars,Ken Johnston,I thought I did pretty well in finding a 10% off coupon and was going to skip Cently but thought what the heck.  Cently saved me another 5% on my order.  Its now a routine!,2021-04-03,
1620,5 stars,Larry Mastel,Save $20 dollars on a discounted item.  Ya,2021-04-03,
1621,5 stars,G Margolies,saved 26 dollars just clicking on this! Great!,2021-04-02,
1622,5 stars,Tiffany Frayne,Saved me 8.00 on a 40 dollar order. Also saved me $20 on a $100 order. So easy! Thanks!!,2021-04-02,
1623,5 stars,salma,Helped me save a lot of money!,2021-04-01,
1624,5 stars,Shanae Gentry,Just saved $17 on an order I didn't even think would have coupon codes.. I love this!,2021-04-01,
1625,5 stars,Don Cacomixtle,"IS NOT WORKING ANYMORE WITH ALIEXPRESS :(
UPDATE: FIXED! :D",2021-04-01,
1626,5 stars,abc,"So far Cently has saved me money by finding promo codes, sometimes better than the ones I can find on my own, for many of my online orders.  Very easy to use.  I was a little skeptical but I'm very pleased with it so far.",2021-04-01,
1627,5 stars,Rita Armentrout,Saved $4+ on a $24 order when I didn't even know there were coupons available.,2021-03-31,
1628,5 stars,Hollis Jay,I love them and they are so extremely helpful during every purchase!!!!!,2021-03-31,
1629,5 stars,Neicee Seward,"Instead of saving $3.00, You saved $6.00 which was double the company savings. Yey!",2021-03-31,
1630,4 stars,barbara reese,What a surprise to save > 30% of my 2 item order ! A widow on SocSec is rejoicing ! Ruby,2021-03-31,
1631,5 stars,Katisha Stephens,Very useful app. Love it. Saved me $10 at Papa John's,2021-03-31,
1632,5 stars,l Carbone,Don't usually use sites like this but loving this one! Has found me quite a few coupons in the past week!,2021-03-30,
1633,5 stars,Harmonee-Lotus River M.A.,EXCELLENT MONEY SAVING EXTENSION...GET IT,2021-03-29,
1634,5 stars,Lance Brubaker,saved $68,2021-03-29,
1635,5 stars,Rob Sasena,Saved me $18 right out of the box.  not bad.,2021-03-28,
1636,5 stars,margaret coldwell,perfect deal very happy,2021-03-28,
1637,5 stars,Gugwash,great extension to save money on things and dosent use outdated codes,2021-03-28,
1638,5 stars,Martha Nodal,It is great being able to save money so easily. Thank you. :),2021-03-28,
1639,5 stars,dennis wheeler,I was looking at spending quite a bit for a card but you guys swooped in and saved me $2.57 on my card. Thanks so much!!!,2021-03-27,
1640,5 stars,Angela Golden,I love saving money on my online purchases,2021-03-27,
1641,5 stars,Cynthia Wilson,I used to Google coupons and now the work is done for me!,2021-03-27,
1642,5 stars,Amazing Creations,"Wow, I did not think this works... but it does!!!",2021-03-26,
1643,5 stars,Charles Gepford,"Amazing!  I never go to the extent of using a coupon site.  It really works, just save $ 28.00!!",2021-03-26,
1644,5 stars,Patricia Hanna,This program saved for $5.00!  I didn't think it would save me any money.  Highly recommend!,2021-03-26,
1645,5 stars,Ginger Cohen,"Love to not pay for shipping! Thank you, Gently.",2021-03-25,
1646,5 stars,Kathy Fang,I love how I can save money automatically and not have to clip coupon.  Wonderful!,2021-03-25,
1647,5 stars,Nicolette Kier,I hate buying on Amazon. Cently helps me get Amazon prices without stooping to capitalist regime levels.,2021-03-25,
1648,5 stars,christine kirlew,Wow!! great app.,2021-03-24,
1649,4 stars,diane kempton,Wow! So easy to se and who doesn't love to save money?!?!,2021-03-24,
1650,5 stars,Patricia Moore,I have been surprised with a pretty nice discount on my purchase . even though it was not really a huge purchase to boot!  Great and encourages me to grow some new stuff this year in my garden.,2021-03-24,
